url,label
https://www.sandyspringsgapolice.gov/chatcomm911/,Resources
https://training.detroitmi.gov/departments/police-department/project-green-light-detroit/agreements,Not Criminal Justice Related
https://delcopa.gov/publicrelations/releases/2021/mailballotrequestdeadline.html,Media Bulletins
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0204/,Complaints & Misconduct
https://www.dps.nm.gov/blog/2022/03/05/update-3-nmsp-investigates-fatal-crash-on-i-25-involving-the-santa-fe-police-department-during-pursuit-of-carjacking-and-kidnapping-suspect/,Media Bulletins
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0481/,Complaints & Misconduct
https://delcopa.gov/planning/education/plannersportfolios/plannersportfolioaginginplace.html,Not Criminal Justice Related
https://www.mass.gov/doc/boston-police-department-drug-test-appeals-related-superior-court-decision-8222/download,Misc Police Activity
https://www.montgomerycountymd.gov/ccm/mcpolicebeat.html,Media Bulletins
https://southamptontownnypolice.gov/faq.aspx?qid=546,Resources
https://southamptontownnypolice.gov/187/youth-advisory-committee,Resources
https://delcopa.gov/vote/news/20emergencyabsenteeballots.html,Not Criminal Justice Related
https://www.antiochca.gov/police/alarm-registration/,Resources
https://coloradosprings.gov/police-department/article/news/recovered-property-february-2021,Media Bulletins
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0868/,Complaints & Misconduct
https://delcopa.gov/hcd/pdfs/leadinformationforhomeowners.pdf,Not Criminal Justice Related
https://www.sandiego.gov/department-document/police-identify-attempted-murder-victim-oak-park,Media Bulletins
https://ci.san-bernardino.ca.us/news/archived_news/downtown_specific_plan_scoping_meeting,Not Criminal Justice Related
https://springfield-or.gov/coffee-with-a-cop-scheduled-for-afternoon-on-november-4th/,Media Bulletins
https://alpha.austin.gov/police-oversight/2020-08-17/,Poor Data Source
https://coloradosprings.gov/police-department/article/news/update-homicide-investigation-200-block-e,Incident Reports
https://normandyparkwa.gov/police-services/,Media Bulletins
https://www.southamptontownnypolice.gov/1557/southampton-sustainability-drawdown-east,Poor Data Source
https://www.pleasantprairiewi.gov/departments/police/news/police_and_fire___rescue_news_releases/police_investigate_1993_john_doe_case,Media Bulletins
https://www.roundrocktexas.gov/wp-content/uploads/2020/02/rrpd_police_patch.png,Poor Data Source
https://police.greenvillesc.gov/faq.aspx?qid=546,Not Criminal Justice Related
https://southamptontownnypolice.gov/891/dune-road-reconstruction,Not Criminal Justice Related
http://www.ryepolice.us/./pressrelease,Media Bulletins
https://www.waterloo.il.us/departments/police-department/,Media Bulletins
https://townofspringfield.colorado.gov/police-department-9,Resources
https://ose.louisiana.gov/event/police-lieutenant-10/,Poor Data Source
https://coloradosprings.gov/police-department/article/news/seeking-community-assistance,Media Bulletins
https://coloradosprings.gov/police-department/article/news/homicide-investigation-2001-e-platte-ave,Media Bulletins
https://alpha.austin.gov/en/police-oversight/2020-06-08-6/,Poor Data Source
http://lafayettepolice.us/9/how-do-i,Not Criminal Justice Related
https://www.hickoryhillspd.us/2018/10/police-chief-announces-his-retirement/,Media Bulletins
https://mukilteowa.gov/news/mukilteo-police-brings-awareness-to-domestic-violence/,Media Bulletins
https://www.desmoineswa.gov/departments/police/programs_services/his_victim_notification_program,Resources
https://www.arlingtontx.gov/news/my_arlington_t_x/news_stories/police_chief_community_welcome,Media Bulletins
https://www.austintexas.gov/blog/austin-green-business-leader-featured-member-st-andrews-episcopal-school,Not Criminal Justice Related
https://vpd.vernonia-or.gov/blotter/2019/02/01/january-2019-police-blotter/,Dispatch Logs
https://www.osc.state.ny.us/state-agencies/payroll-bulletins/state-police/sp-201-2019-state-police-hazardous-duty-pay,Media Bulletins
http://www.longbeach.gov/police/press-releases/motorcycle-safety-operation-a-success/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder---900-block-of-elm/,Media Bulletins
http://www.police.wallingfordct.gov/,Resources
https://norfolkne.gov/assets/site/documentcentral/police/archived-calls-for-service/2020-calls-for-service/5.pdf,Dispatch Logs
https://www.scribner-ne.gov/help-define-our-schools-future/copy-of-scribner-profile-pics-2020/,Poor Data Source
https://cityofpowell.us/reports/auto-draft-223/04-2019-police-department/,Annual & Monthly Reports
http://lafayettepolice.us/faq.aspx?qid=125,Not Criminal Justice Related
https://www.sandiego.gov/police/contact/meeting-request,Contact Info & Agency Meta
https://hilliardohio.gov/introducing-newest-police-officer-k9-jawaak/,Media Bulletins
https://www.sandiego.gov/police/data-transparency/crime-statistics/annual-crime-reports,Crime Maps & Reports
https://www.lynchburgvapolice.gov/lpd-policies-and-procedures/,Poor Data Source
https://delcopa.gov/courts/pdf/emergencyjudicialorders/secondemergencyorderextensionandamendments_juveniledelinquencyanddependencymatters.pdf,Court Cases
http://www.longbeach.gov/police/press-releases/long-beach-police-seeking-the-public-s-help-in-identifying-armed-robbery-suspect---video-footage-available--/,Wanted Persons
https://cityofgulfbreeze.us/departments/police/divisions/,Resources
https://www.austintexas.gov/blog/office-police-oversight-community-event-apd-use-force,Media Bulletins
http://www.lafayettepolice.us/1598/castaway-bay,Not Criminal Justice Related
https://delcopa.gov/treasurer/pdf/2021reassessmentvalues/39.pdf,Not Criminal Justice Related
https://www.westmayfieldborough.us/cropped-white-blank-header-banner-copy1-jpg/,Poor Data Source
https://delcopa.gov/publicrelations/publicrelations/releases/2020/index.html,Poor Data Source
https://alpha.austin.gov/police-oversight/formal-complaint-de-escalation-of-potential-force-encount-3/,Poor Data Source
https://delcopa.gov/planning/pubs/portfolio-14_foodsystems.pdf,Not Criminal Justice Related
https://www.mass.gov/doc/copleydental2013-003rfd/download,Not Criminal Justice Related
https://brecknocktownship.us/police-and-emergency-services/,Contact Info & Agency Meta
https://gonzalesca.gov/services/police/police-department-staff,Contact Info & Agency Meta
https://bolivar.mo.us/shop-with-a-copr/img_1333-2/,Poor Data Source
https://www.rentonwa.gov/city_hall/police/police_services/8_can_t_wait/require_use_of_force_continuum,Policies & Contracts
https://chester-ny.gov/town-departments/police/house-check-request/,Resources
https://www.mass.gov/doc/reference-copy-of-2016-massdep-municipal-solid-waste-recycling-survey/download,Not Criminal Justice Related
https://www.minneapolismn.gov/resident-services/public-safety/police-public-safety/police-reports-and-data-requests/frequently-requested/critical-incidents/feb-2-2022-officer-involved-shooting/,Officer Involved Shootings
https://www.lynchburgvapolice.gov/wp-content/uploads/2022/05/pwm-2-4.jpg,Poor Data Source
https://directory.arkansas.gov/agency/department-of-public-safety/arkansas-state-police/news/crack-down-on-speeders-part-of-statewide-traffic-safety-blitz-obey-the-sign-or-pay-the-fine/,Poor Data Source
https://www.coppelltx.gov/faq.aspx?qid=218,Not Criminal Justice Related
https://dccouncil.gov/donation-disclosures/copy-of-april-2018-donation-disclosure-2/,Not Criminal Justice Related
https://alpha.austin.gov/es/police-oversight/memo-changes-to-apd-impartial-attitude-and-courtesyper/,Poor Data Source
https://www.santamonica.gov/press/2022/09/21/santa-monica-police-holding-motorcycle-safety-enforcement-operation-september-23-2022,Media Bulletins
https://www.providenceri.gov/hr/wellness/cop-9-elements-of-longevity-flyer-10-23/,Poor Data Source
https://delcopa.gov/planning/pdf/mapping/media.pdf,Not Criminal Justice Related
https://police.crystalmn.gov/emergency_center,Media Bulletins
https://www.dps.nm.gov/blog/2021/07/07/state-police-officer-attacked-by-felon-with-a-loaded-gun-in-pecos-nm/,Media Bulletins
https://alpha.austin.gov/es/police-oversight/notice-of-complaint-related-to-2022-0473/,Complaints & Misconduct
https://police.birminghamal.gov/bureaus/administrative/,Contact Info & Agency Meta
https://www.southamptontownnypolice.gov/faq.aspx?qid=463,Not Criminal Justice Related
https://www.goldenbeach.us/documents/reso-2034-09-authorizing-the-purchase-of-two-new-police-patrol-boat-motors/,Media Bulletins
http://www.longbeach.gov/police/how-do-i/permits-fees-and-licensing/~/link/dea878b9816040a8afeeaa7799933a7f.aspx,Poor Data Source
https://police.greenvillesc.gov/513/parking,Not Criminal Justice Related
https://delcopa.gov/departments/parks/sagelife.com/plush-mills/,Poor Data Source
https://delcopa.gov/publicrelations/releases/2021/statement_capitolbuildingviolencejan6.html,Media Bulletins
http://www.longbeach.gov/police/press-releases/undetermined-death2/,Media Bulletins
https://police.bixbyok.gov/1260/communications,Contact Info & Agency Meta
http://www.longbeach.gov/police/press-releases/murder-locust-and-12th/,Media Bulletins
https://ridgelandsc.gov/police-department/daily-arrest-reports-april,Poor Data Source
https://www.sandiego.gov/department-document/copy-agreement,Poor Data Source
http://www.tampa.gov/police/online-reporting,Resources
http://www.lafayettepolice.us/faq.aspx?qid=150,Not Criminal Justice Related
https://southamptontownnypolice.gov/786/2015-budgets,Poor Data Source
https://delcopa.gov/planning/greenspace/greenspaceroe.html,Not Criminal Justice Related
https://delcopa.gov/publicrelations/releases/2019/narcanatdccc.html,Resources
http://www.longbeach.gov/police/press-releases/spring-break-safety-tips-1-/,Media Bulletins
http://www.lafayettepolice.us/2319/travel,Not Criminal Justice Related
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0792/,Poor Data Source
https://bouldercolorado.gov/news/boulder-police-investigating-fatal-traffic-crash-friday,Media Bulletins
https://www.hayward-ca.gov/discover/news/oct16/turn-your-prescription-drugs-hayward-police-department-1022,Poor Data Source
https://www.lasalle-il.gov/departments/police-department/registered-sex-offenders,Sex Offender Registry
https://www.hayward-ca.gov/your-government/departments/police,Resources
https://delcopa.gov/courts/judges/brennan.html,Contact Info & Agency Meta
https://delcopa.gov/publicrelations/releases/2021/covid_popupvaccinationprogram.html,Not Criminal Justice Related
https://delcopa.gov/publicrelations/releases/2022/gwhgraduation.html,Media Bulletins
https://www.southamptontownnypolice.gov/faq.aspx?qid=373,Not Criminal Justice Related
https://pittsburghpa.gov/files/police/orders/ch1/16-01-standards-of-conduct.pdf,Poor Data Source
http://police.portlandmaine.gov/1167/ocean-gateway,Not Criminal Justice Related
https://www.ci.san-bernardino.ca.us/news/archived_news/downtown_specific_plan_scoping_meeting,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/traffic-fatality---burnett-street-and-pacific-avenue/,Media Bulletins
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/blotter/011322blotter.pdf,Media Bulletins
https://alpha.austin.gov/police-oversight/formal-complaint-incident-reporting-and-other-policy-violations/,Poor Data Source
http://www.longbeach.gov/police/press-releases/reward-issued-in-2013-murder-investigation/,Media Bulletins
http://chico.ca.us/post/chico-police-utilize-grant-money-dui-enforcement,Media Bulletins
https://www.southamptontownnypolice.gov/faq.aspx?qid=400,Not Criminal Justice Related
https://hilliardohio.gov/hilliard-officer-named-central-ohios-top-cop/,Poor Data Source
https://www.knoxvilletn.gov/government/city_departments_offices/police_department/field_operations_bureau/inspections_unit/taxi_limo_services/application_for_certificate_of_public_convenience_and_necessity___p_d_f_,Not Criminal Justice Related
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/blotter/041222blotter.pdf,Poor Data Source
http://www.longbeach.gov/police/press-releases/halloween-safety-tips2/,Media Bulletins
https://delcopa.gov/employment/jobpostings/clerical.html,Training & Hiring Info
https://alpha.austin.gov/police-oversight/body-worn-cameras-and-dashboard-cameras-final-recommendations-report/,Poor Data Source
https://delcopa.gov/vote/news/20nov5update.html,Not Criminal Justice Related
https://londonky.gov/london-police-promote-officers/,Personnel Records
http://www.cityofpataskalaohio.gov/cop_folder/minutes-2015/,List of Data Sources
https://www.sandiego.gov/police/recruiting/volunteer/sddcrt-application-submit,Poor Data Source
https://police.greenvillesc.gov/653/benefits-and-incentives-for-firefighters,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/buzzed-driving-is-drunk-driving/,Media Bulletins
https://www.southamptontownnypolice.gov/1450/southampton-village---agawam-pond-phase-,Not Criminal Justice Related
https://www.mass.gov/info-details/situational-analysis-of-municipal-police-in-service-training-in-the-commonwealth,Training & Hiring Info
https://detroitmi.gov/es/departments/aeropuerto-internacional-coleman-young/mi-vuelo-paseos-en-helicoptero,Poor Data Source
https://www.providenceri.gov/police/providence-police-recruitment-application/clements_e-sig/,Poor Data Source
https://www.lakewoodoh.gov/coffee-with-a-cop-set-for-may-4th/,Not Criminal Justice Related
https://bolivar.mo.us/shop-with-a-copr/img_1293-2/,Poor Data Source
http://www.longbeach.gov/police/press-releases/september-is-california-pedestrian-safety-month/,Media Bulletins
https://www.mass.gov/regulations/118-cmr-100-scope-and-authority,Court Cases
https://southamptontownnypolice.gov/faq.aspx?qid=490,Resources
http://www.longbeach.gov/police/press-releases/l.b.p.d2.-promotes-new-leaders/,Media Bulletins
https://police.greenvillesc.gov/faq.aspx?qid=598,Resources
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/blotter/080521blotter.pdf,Dispatch Logs
https://www.poconopa.gov/police/,Contact Info & Agency Meta
https://cityofyuma.colorado.gov/departments/emergency-services/police-department/police-department-staff,Personnel Records
https://delcopa.gov/council/newsletter/index.html,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/murder---3100-block-e-artesia-blvd/,Media Bulletins
https://www.memphistn.gov/news/wpfd_file/resolution-requesting-the-memphis-police-department-to-enforce-the-curfews-of-the-child-curfew-act-of-1995-and-work-with-the-city-of-memphis-administration-on-a-proposal-for-a-designated-curfew-center/,Poor Data Source
https://police.bixbyok.gov/faq.aspx?qid=94,Resources
https://cityofyuma.colorado.gov/departments/emergency-services/police-department/police-department-fees,Resources
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0182/,Poor Data Source
http://www.longbeach.gov/police/press-releases/juvenile-investigations-operation-results-in-6-arrests/,Media Bulletins
https://www.mass.gov/regulations/700-cmr-600-use-of-road-flaggers-and-police-details-on-public-works-projects,Misc Police Activity
https://delcopa.gov/publicrelations/releases/2020/passportservicesresumejuly6.html,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/lbpd-swat-officers-shot-at-during-search-warrant-service/,Media Bulletins
https://www.lynchburgvapolice.gov/resources/,Resources
https://delcopa.gov/planning/pubs/delco2035/historicplan.pdf,Not Criminal Justice Related
https://spdblotter.seattle.gov/2021/01/27/police-arrest-u-district-rape-suspect/,Media Bulletins
https://beaumonttexas.gov/beaumont-police-investigating-overnight-shooting-at-2550-ih-10-east/,Poor Data Source
https://ose.louisiana.gov/event/police-communications-officer-ii/,Poor Data Source
http://www.longbeach.gov/police/how-do-i/prevent-crime/general-guidelines-for-retail-stores/,Resources
https://alpha.austin.gov/es/police-oversight/2020-06-17-7/,Poor Data Source
http://www.lafayettepolice.us/faq.aspx?qid=68,Not Criminal Justice Related
https://www.mass.gov/info-details/audit-of-mount-wachusett-community-college-objectives-scope-and-methodology,Not Criminal Justice Related
http://lafayettepolice.us/faq.aspx?qid=80,Resources
https://columbiacitypolice.us/photos/group 2017.jpg,Poor Data Source
https://police.greenvillesc.gov/faq.aspx?qid=140,Resources
https://www.coronadelmar.us/newport-beach-mourns-locals-killed-in-helicopter-crash/,Not Criminal Justice Related
https://www.mass.gov/doc/municipal-police-training-committee-meeting-minutes-091521/download,Training & Hiring Info
https://www.madera.gov/tr-accordion/police-programs/,Not Criminal Justice Related
https://mountpocono-pa.gov/question/how-do-i-reach-the-police-department-with-a-non-emergency/,Contact Info & Agency Meta
https://champaignil.gov/2021/04/03/champaign-police-investigating-overnight-shooting-2/,Media Bulletins
https://alpha.austin.gov/en/police-oversight/2020-11-01/,Poor Data Source
https://southamptontownnypolice.gov/256/town-law-200-procedure,Resources
https://www.somervillema.gov/news/femino-named-interim-acting-chief-police,Personnel Records
https://police.greenvillesc.gov/faq.aspx,Resources
"https://norfolkne.gov/government/departments/police-division/press-releases/january-4,-2021-press-release.html",Media Bulletins
https://www.osc.state.ny.us/state-agencies/payroll-bulletins/state-police/sp-42-permanent-rank-sergeant-payment-employees-represented-nys-police,Media Bulletins
https://www.mass.gov/doc/municipal-police-training-committee-mptc-meeting-agenda-71719/download,Misc Police Activity
http://www.ryepolice.us/logs/police-logs-for-12517-13117,Daily Activity Logs
https://police.greenvillesc.gov/994/crisis-intervention,Resources
https://alvordtx.gov/question/how-can-i-obtain-a-copy-of-the-municipal-codes/,Resources
http://www.longbeach.gov/police/press-releases/murder-investigation---wardlow--orange/,Media Bulletins
https://louisvilleky.gov/news/louisville-metro-police-foundation-endorses-louisville-affordable-housing-trust-fund,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/murder-1600-block-of-pine-avenue/,Media Bulletins
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0415/,Poor Data Source
https://delcopa.gov/publicrelations/releases/18pdfs/18emergencypreparednessmonth.pdf,Media Bulletins
http://lafayettepolice.us/773/foam-systems,Not Criminal Justice Related
https://www.newarknj.gov/news/mayor-ras-j-barakas-statement-on-appointment-of-brian-ohara-as-deputy-mayor-of-strategic-initiatives-for-police-services-public-safety,Personnel Records
https://mtcb.colorado.gov/departments-services/police,Contact Info & Agency Meta
http://www.lafayettepolice.us/725/fireworks-safety,Not Criminal Justice Related
https://www.cityofrc.us/public-safety/police/crime-mapping,Crime Maps & Reports
https://delcopa.gov/courts/pdf/jd/2017preareport.pdf,Annual & Monthly Reports
https://delcopa.gov/publicrelations/releases/2020/pdf/govwolf_indoorrestaurants50percent.pdf,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/dui-driver-s-license-checkpoint-planned-this-weekend-8-/,Media Bulletins
https://delcopa.gov/prison/pdfs/wardereports/2021/wardensreportmay2021.pdf,Annual & Monthly Reports
https://www.goldenbeach.us/documents/resolution-2219-12-authorizing-the-participation-in-a-lease-agreement-for-two-police-motorcycles/,Policies & Contracts
https://felton.delaware.gov/police/request-for-security-check-form/,Resources
https://delcopa.gov/publicrelations/releases/2021/covid_jan15update.html,Not Criminal Justice Related
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0391/,Poor Data Source
https://www.southamptontownnypolice.gov/1084/ia-owts-requirements,Not Criminal Justice Related
https://brookfieldil.gov/publication/special-fire-police-commission-meeting-august-23-2017/,Poor Data Source
https://delcopa.gov/employment/jobpostings/caseworker2_oid.html,Poor Data Source
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/blotter/022621blotter.pdf,Dispatch Logs
http://police.portlandmaine.gov/660/cdbg-priority-task-force,Not Criminal Justice Related
https://alpha.austin.gov/es/police-oversight/notice-of-complaint-related-to-2022-0756/,Poor Data Source
https://alpha.austin.gov/es/police-oversight/indefinite-suspension-of-officer-jordan-wagstaff/,Poor Data Source
https://port-orange.us/2013/08/07/volusia-co-sheriffs-helicopter-makes-emergency-landing-on-beach/,Media Bulletins
https://brookfieldil.gov/calendar/police-pension-fund-board-of-trustees-meeting/,Poor Data Source
https://mountpocono-pa.gov/topics/police-courts/,Resources
https://cityofpowell.us/government/employment-opportunities/police-officer-selection-process-6/,Resources
https://delcopa.gov/ems/pdfdocs/initialcertificationeducationtesting/2022regionalemslistmap.pdf,Geographic
http://chico.ca.us/police-department-volunteers,Media Bulletins
http://www.longbeach.gov/police/press-releases/two-arrested-and-numerous-guns-seized/,Media Bulletins
http://www.lafayettepolice.us/faq.aspx?qid=208,Not Criminal Justice Related
https://alpha.austin.gov/es/police-oversight/temporary-suspension-of-officer-jeremy-bohannon/,Poor Data Source
https://alpha.austin.gov/police-oversight/temporary-suspension-of-officer-ryan-seweryn-2/,Poor Data Source
https://www.ci.san-bernardino.ca.us/city_hall/police_department/crime_statistics/about_ucr_statistics/arrest_statistics/arrest_statistics-2009,Crime Statistics
https://www.mass.gov/locations/state-police-millbury-barracks/locations,Geographic
https://www.coppelltx.gov/faq.aspx?qid=309,Not Criminal Justice Related
https://southcoffeyvilleok.gov/police-department/screen-shot-2016-09-27-at-4-41-47-pm/,Poor Data Source
http://www.longbeach.gov/police/press-releases/halloween-safety-tips/,Media Bulletins
http://www.ryepolice.us/logs/police-logs-for-21716-22316,Calls for Service
https://www.southbendin.gov/police/,Contact Info & Agency Meta
https://beaumonttexas.gov/beaumont-police-investigating-officer-involved-shooting-lindbergh-overpass/,Poor Data Source
https://police.greenvillesc.gov/324/business-assistance,Not Criminal Justice Related
https://www.wakeforestnc.gov/police/about-us/police-jobs/police-officer-employment,Training & Hiring Info
https://spdblotter.seattle.gov/2019/01/25/police-arrest-man-following-stabbing-in-pioneer-square-neighborhood/,Media Bulletins
https://www.mass.gov/doc/2020-chelmsford-police-lieutenant-sole-assessment-center-examination-in-title-employment/download,Training & Hiring Info
http://www.longbeach.gov/police/press-releases/fatal-traffic-collision/,Media Bulletins
https://oceansprings-ms.gov/form-pdf/ospd-police-reserve-application/,Poor Data Source
https://www.alamoheightstx.gov/public-safety/police/services/solicitor-information/,Resources
https://elkhartlakewi.gov/departments/police/meet-us/,Personnel Records
https://www.sanramon.ca.gov/our_city/departments_and_divisions/police/police_news/weekly_arrest_log,Arrest Records
https://www.dps.nm.gov/blog/2022/10/22/silver-alert-alamogordo-police-department-ralph-magruder/,Resources
https://www.ashevillenc.gov/news/asheville-police-department-to-add-patrol-district-realign-existing-districts-in-2020/,Media Bulletins
https://www.naperville.il.us/services/naperville-police-department/programs-and-services/police-department-tours/,Resources
https://southamptontownnypolice.gov/faq.aspx?qid=499,Resources
https://spdblotter.seattle.gov/2014/05/16/police-bolstering-patrols-as-detectives-investigate-recent-shootings/,Media Bulletins
https://www.newlexingtonohio.gov/resources/forms/police-department-public-records-request-form/,Records Request Info
https://champaignil.gov/police/resources/gun-violence-prevention-and-response/,Resources
https://townofkremmling.colorado.gov/departments/police,Resources
http://www.longbeach.gov/police/press-releases/murder-23-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-pch-and-pacific/,Media Bulletins
https://champaignil.gov/2014/03/24/police-arrest-one-suspect-in-home-invasion/,Media Bulletins
https://www.mass.gov/doc/rossi-cully-v-duxbury-police-department-related-superior-court-decision-52710/download,Court Cases
https://galenaks.gov/view-more-http-emjophotography-pass-us-galenapolicedepartment2018-8/,Poor Data Source
http://www.longbeach.gov/police/press-releases/significant-crime-reduction-during-first-year-metro-blue-line-contract/,Media Bulletins
https://southamptontownnypolice.gov/faq.aspx?qid=297,Resources
https://www.mass.gov/doc/copper-in-drinking-water-faq-english-0/download,Not Criminal Justice Related
https://police.beaumonttexas.gov/taxonomy-template/,Poor Data Source
http://www.longbeach.gov/police/press-releases/directed-enforcement-patrols-and-bicycle-theft-sting-results-in-arrests/,Media Bulletins
http://www.lafayettepolice.us/354/juvenile-investigations,Resources
https://www.mass.gov/directive/directive-93-7-exempt-sales-of-copying-machines-and-related-items,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/defendant-sentenced-to-45-years-for-charges-relating-to-human-trafficking/,Media Bulletins
https://delcopa.gov/publicrelations/releases/2018/2019doglicenses.html,Resources
https://www.knoxvilletn.gov/government/mayors_office/c_o_v_i_d-19___coronavirus_/stress_and_coping/knox_well/kid___parent_resources,Resources
https://spdblotter.seattle.gov/2016/08/17/police-search-for-leads-on-teen-girls-suspected-in-south-seattle-bleach-attacks/,Media Bulletins
https://www.chesterfield.in.gov/departments/police/,Resources
https://www.mass.gov/doc/fitchburgpolicesergeant7929rtf/download,Training & Hiring Info
http://www.tampa.gov/police/info/honoring-our-heroes/curtis-and-kocab/david-curtis,Personnel Records
https://www.antioch.il.gov/wpfb-file/08-03-11-police-and-fire-agenda-pdf/,Media Bulletins
https://www.southamptontownnypolice.gov/1782/2023-budgets,Resources
https://alpha.austin.gov/es/police-oversight/2020-06-30-2/,Poor Data Source
https://www.coronadelmar.us/procession-honors-newport-beach-police-detective/,Not Criminal Justice Related
https://coloradosprings.gov/police-department/article/news/las-vegas-street-and-south-tejon-street,Media Bulletins
https://rocklandmaine.gov/events/police-review-committee-meeting-18/,Poor Data Source
https://coloradosprings.gov/police-department/article/news/city-ordinance-area-expanded,Media Bulletins
https://delcopa.gov/publicrelations/releases/2022/delcohonoredtoreceivegovernersawardforlocalgovtexcellence.html,Media Bulletins
https://delcopa.gov/health/pages/animalbites.html,Resources
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/arrests/011321arrests.pdf,Arrest Records
http://www.longbeach.gov/police/press-releases/dui-drivers-license-checkpoint/,Media Bulletins
https://www.mass.gov/doc/perry-brian-v-boston-police-department-92012/download,Court Cases
https://www.memphistn.gov/government/police-department/in-memoriam/,Poor Data Source
https://www.mass.gov/doc/hamm-brendan-v-boston-police-department-111308/download,Court Cases
https://www.coppelltx.gov/666/sustainability-data,Poor Data Source
https://edenny.gov/town-of-eden-police-reform-plan/,Contact Info & Agency Meta
https://police.crystalmn.gov/r_e_s_i_d_e_n_t/community_development/permits_and_inspections,Resources
https://www.mass.gov/news/police-arrest-juvenile-for-homicide-in-adams-death,Media Bulletins
https://www.roseville.ca.us/government/departments/police_department/social_services/shop_with_a_cop,Misc Police Activity
https://alpha.austin.gov/en/police-oversight/2020-06-12-3/,Poor Data Source
https://www.mass.gov/regulations/515-cmr-500-standards-of-skill-for-special-state-police-officers,Training & Hiring Info
https://www.ci.rohnert-park.ca.us/city_hall/departments/public_safety/police_services/permits___licensing/solicitors_peddlers_permit,Resources
https://council.seattle.gov/2011/07/14/seattle-city-council-seeking-candidates-for-police-accountability-review-board/,Media Bulletins
https://directory.arkansas.gov/agency/arkansas-fire-and-police-pension-review-board/questions/,Poor Data Source
https://www.mass.gov/doc/pdf-copy-of-the-field-auditor-i-performance-audits-chicopee-job-description-2020-05-06/download,Training & Hiring Info
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0031-2/,Poor Data Source
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/blotter/081722blotter.pdf,Poor Data Source
https://edmonstonmd.gov/prince-georges-county-news-police-chief-town-hall-beautification/,Not Criminal Justice Related
https://www.dps.nm.gov/blog/2022/03/24/new-mexico-state-police-arrest-fugitive-tennessee-murder-suspects/,Media Bulletins
https://www.southamptontownnypolice.gov/943/the-hills---deis-april-2016,Resources
https://www.florenceaz.gov/police-hosting-a-town-hall-meeting-on-december-9th/,Misc Police Activity
https://www.hayward-ca.gov/discover/news/sep21/police-blotter-august-22-28-2021,Media Bulletins
http://police.portlandmaine.gov/552/peaks-island-services,Not Criminal Justice Related
https://beaumonttexas.gov/beaumont-police-arrest-hike-bike-auto-burglar-6450-folsom/,Poor Data Source
http://www.ryepolice.us/logs/police-logs-07-27-2022-08-02-2022,Daily Activity Logs
https://alpha.austin.gov/health-safety/accountability-and-transparency-in-policing/police-feedback-and-records/office-of-police-oversight-official-reports/,Poor Data Source
https://coloradosprings.gov/police-department/page/vin-verification-services,Resources
https://hollister.ca.gov/government/city-departments/police/join-our-team/,Training & Hiring Info
https://www.mass.gov/doc/fitzgibbon-daniel-v-boston-police-department-related-superior-court-decision-32113/download,Court Cases
https://delcopa.gov/pdf/2021budget.pdf,Policies & Contracts
http://www.longbeach.gov/police/about-the-lbpd/bureaus/investigations-bureau/detective-division/auto-theft-detail-and-t.r.a.p/,Resources
https://www.ci.san-ramon.ca.us/our_city/departments_and_divisions/police/srpd-downloads,Poor Data Source
https://www.antioch.il.gov/event/police-fire-commission-special-meeting-4/,Poor Data Source
http://www.longbeach.gov/police/press-releases/murder-investigation---2300-block-of-elm-avenue/,Media Bulletins
https://dps.iowa.gov/former-clarksville-police-officer-arrested,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-checkpoint-1-/,Media Bulletins
https://alpha.austin.gov/es/police-oversight/formal-complaint-de-escalation-of-potential-force-encounters-and-other-policy-violations-3/,Poor Data Source
https://www.southamptontownnypolice.gov/faq.aspx?qid=554,Resources
https://www.southamptontownnypolice.gov/faq.aspx?qid=78,Resources
http://www.longbeach.gov/police/press-releases/charges-filed-against-robbery-suspects/,Media Bulletins
